mode,selectivity,threshold,query_idx,query,strategy,recall_at_k,completeness_at_k,n_returned,candidates,gls_rho,lat_p50_ms,lat_p95_ms
correlated,0.050002054316118164,50,3,পরীক্ষার ফলাফল,pre_filter,1.0,1.0,10,10,-1.0,322.36570201348513,324.87695399322547
correlated,0.050002054316118164,50,3,পরীক্ষার ফলাফল,post_filter,0.0,0.0,0,10,-1.0,4.869544005487114,4.934701306046918
correlated,0.050002054316118164,50,3,পরীক্ষার ফলাফল,over_fetch,0.0,0.0,0,100,-1.0,5.159613967407495,5.189694679575041
correlated,0.050002054316118164,50,3,পরীক্ষার ফলাফল,iterative,0.0,0.0,0,1280,-1.0,56.358772970270365,57.00804016669281
correlated,0.050002054316118164,50,4,নির্বাচন কমিশন,pre_filter,1.0,1.0,10,10,-1.0,331.09951397636905,332.3169025883544
correlated,0.050002054316118164,50,4,নির্বাচন কমিশন,post_filter,0.0,0.0,0,10,-1.0,5.032352986745536,6.2869106768630445
correlated,0.050002054316118164,50,4,নির্বাচন কমিশন,over_fetch,0.0,0.0,0,100,-1.0,5.19115396309644,5.454120511421934
correlated,0.050002054316118164,50,4,নির্বাচন কমিশন,iterative,0.0,0.0,0,1280,-1.0,55.22071500308812,55.65756601863541
correlated,0.050002054316118164,50,5,রাজনৈতিক দল,pre_filter,1.0,1.0,10,10,-1.0,328.2519539934583,329.3000462872442
correlated,0.050002054316118164,50,5,রাজনৈতিক দল,post_filter,0.0,0.0,0,10,-1.0,5.119398003444076,5.120966676622629
correlated,0.050002054316118164,50,5,রাজনৈতিক দল,over_fetch,0.0,0.0,0,100,-1.0,4.965486004948616,5.146187997888774
correlated,0.050002054316118164,50,5,রাজনৈতিক দল,iterative,0.0,0.0,0,1280,-1.0,51.65727797430009,52.10067562293261
correlated,0.050002054316118164,50,6,সংসদ নির্বাচন,pre_filter,1.0,1.0,10,10,-1.0,323.4177359845489,329.2339544685092
correlated,0.050002054316118164,50,6,সংসদ নির্বাচন,post_filter,0.0,0.0,0,10,-1.0,4.786788020282984,4.937805293593556
correlated,0.050002054316118164,50,6,সংসদ নির্বাচন,over_fetch,0.0,0.0,0,100,-1.0,4.888790019322187,5.10834768647328
correlated,0.050002054316118164,50,6,সংসদ নির্বাচন,iterative,0.1,0.1,1,1280,-1.0,57.08954902365804,62.96916623250581
correlated,0.050002054316118164,50,7,মন্ত্রিসভার সিদ্ধান্ত,pre_filter,1.0,1.0,10,10,-1.0,327.3160080425441,333.1335971772205
correlated,0.050002054316118164,50,7,মন্ত্রিসভার সিদ্ধান্ত,post_filter,0.0,0.0,0,10,-1.0,5.170535005163401,5.5744739016518
correlated,0.050002054316118164,50,7,মন্ত্রিসভার সিদ্ধান্ত,over_fetch,0.0,0.0,0,100,-1.0,5.203316977713257,5.640700820367783
correlated,0.050002054316118164,50,7,মন্ত্রিসভার সিদ্ধান্ত,iterative,0.0,0.0,0,1280,-1.0,58.14624298363924,58.49251800100319
correlated,0.050002054316118164,50,8,কৃত্রিম বুদ্ধিমত্তা,pre_filter,1.0,1.0,10,10,-1.0,326.4324739575386,330.99789319676347
correlated,0.050002054316118164,50,8,কৃত্রিম বুদ্ধিমত্তা,post_filter,0.0,0.0,0,10,-1.0,4.823766998015344,5.0870665174443275
correlated,0.050002054316118164,50,8,কৃত্রিম বুদ্ধিমত্তা,over_fetch,0.0,0.0,0,100,-1.0,4.921764018945396,5.139363306807354
correlated,0.050002054316118164,50,8,কৃত্রিম বুদ্ধিমত্তা,iterative,0.3,0.3,3,1280,-1.0,56.864571990445256,58.445485890842974
correlated,0.050002054316118164,50,9,তথ্য প্রযুক্তি,pre_filter,1.0,1.0,10,10,-1.0,324.72690899157897,327.1989731641952
correlated,0.050002054316118164,50,9,তথ্য প্রযুক্তি,post_filter,0.0,0.0,0,10,-1.0,5.631328036542982,6.488241377519444
correlated,0.050002054316118164,50,9,তথ্য প্রযুক্তি,over_fetch,0.0,0.0,0,100,-1.0,5.423633963800967,5.63274992746301
correlated,0.050002054316118164,50,9,তথ্য প্রযুক্তি,iterative,0.7,0.8,8,1280,-1.0,59.42162103019655,59.70228691003285
correlated,0.050002054316118164,50,10,মোবাইল ইন্টারনেট,pre_filter,1.0,1.0,10,10,-1.0,332.59157300926745,333.17904530558735
correlated,0.050002054316118164,50,10,মোবাইল ইন্টারনেট,post_filter,0.0,0.0,0,10,-1.0,5.255446012597531,5.65763529157266
correlated,0.050002054316118164,50,10,মোবাইল ইন্টারনেট,over_fetch,0.0,0.0,0,100,-1.0,5.199881037697196,5.404730926966295
correlated,0.050002054316118164,50,10,মোবাইল ইন্টারনেট,iterative,0.9,1.0,10,1280,-1.0,54.44750899914652,55.443466117139906
correlated,0.050002054316118164,50,11,সাইবার নিরাপত্তা,pre_filter,0.9,1.0,10,10,-1.0,341.24335896922275,341.7767017206643
correlated,0.050002054316118164,50,11,সাইবার নিরাপত্তা,post_filter,0.0,0.0,0,10,-1.0,4.846010007895529,5.087640212150291
correlated,0.050002054316118164,50,11,সাইবার নিরাপত্তা,over_fetch,0.0,0.0,0,100,-1.0,5.009118991438299,5.158739472972229
correlated,0.050002054316118164,50,11,সাইবার নিরাপত্তা,iterative,0.0,0.0,0,1280,-1.0,54.74881996633485,55.076050985371694
correlated,0.050002054316118164,50,12,বাংলাদেশ ক্রিকেট দল,pre_filter,1.0,1.0,10,10,0.5237946173531276,307.2503780131228,336.03376131504774
correlated,0.050002054316118164,50,12,বাংলাদেশ ক্রিকেট দল,post_filter,0.2,0.2,2,10,0.5237946173531276,5.038584000431001,5.181793792871758
correlated,0.050002054316118164,50,12,বাংলাদেশ ক্রিকেট দল,over_fetch,1.0,1.0,10,100,0.5237946173531276,5.669019010383636,5.7912561285775155
correlated,0.050002054316118164,50,12,বাংলাদেশ ক্রিকেট দল,iterative,1.0,1.0,10,80,0.5237946173531276,19.871722965035588,20.076978800352663
correlated,0.050002054316118164,50,13,ফুটবল ম্যাচ,pre_filter,1.0,1.0,10,10,0.09088871790657888,306.9251920096576,308.5062669997569
correlated,0.050002054316118164,50,13,ফুটবল ম্যাচ,post_filter,0.0,0.0,0,10,0.09088871790657888,5.317214003298432,5.3636782977264374
correlated,0.050002054316118164,50,13,ফুটবল ম্যাচ,over_fetch,0.1,0.1,1,100,0.09088871790657888,5.292576039209962,5.581727076787502
correlated,0.050002054316118164,50,13,ফুটবল ম্যাচ,iterative,1.0,1.0,10,640,0.09088871790657888,39.63609202764928,40.73136317310855
correlated,0.050002054316118164,50,14,বিশ্বকাপ ক্রিকেট,pre_filter,1.0,1.0,10,10,0.7435805593188556,311.55840697465464,315.1555989985354
correlated,0.050002054316118164,50,14,বিশ্বকাপ ক্রিকেট,post_filter,0.3,0.3,3,10,0.7435805593188556,5.0066240364685655,5.039843037957326
correlated,0.050002054316118164,50,14,বিশ্বকাপ ক্রিকেট,over_fetch,1.0,1.0,10,100,0.7435805593188556,4.988931003026664,5.148939281934872
correlated,0.050002054316118164,50,14,বিশ্বকাপ ক্রিকেট,iterative,1.0,1.0,10,40,0.7435805593188556,13.8931650435552,14.003813656745479
correlated,0.050002054316118164,50,15,খেলোয়াড় নির্বাচন,pre_filter,1.0,1.0,10,10,-0.42858819800678494,316.27848802600056,317.1498724608682
correlated,0.050002054316118164,50,15,খেলোয়াড় নির্বাচন,post_filter,0.0,0.0,0,10,-0.42858819800678494,4.969374043866992,5.29501648270525
correlated,0.050002054316118164,50,15,খেলোয়াড় নির্বাচন,over_fetch,0.0,0.0,0,100,-0.42858819800678494,5.029477993957698,5.394436063943431
correlated,0.050002054316118164,50,15,খেলোয়াড় নির্বাচন,iterative,1.0,1.0,10,640,-0.42858819800678494,42.05131100025028,43.1858069379814
correlated,0.050002054316118164,50,16,শেয়ার বাজার,pre_filter,1.0,1.0,10,10,0.47366827694476765,311.28089100820944,312.8229050722439
correlated,0.050002054316118164,50,16,শেয়ার বাজার,post_filter,0.2,0.2,2,10,0.47366827694476765,5.4376510088332,5.77985891723074
correlated,0.050002054316118164,50,16,শেয়ার বাজার,over_fetch,1.0,1.0,10,100,0.47366827694476765,5.133383965585381,5.505501595325768
correlated,0.050002054316118164,50,16,শেয়ার বাজার,iterative,1.0,1.0,10,80,0.47366827694476765,19.57754499744624,19.69263968640007
correlated,0.050002054316118164,50,17,ব্যাংক ঋণ,pre_filter,1.0,1.0,10,10,-1.0,317.077974032145,329.59854090586305
correlated,0.050002054316118164,50,17,ব্যাংক ঋণ,post_filter,0.0,0.0,0,10,-1.0,5.352579988539219,5.641235184157267
correlated,0.050002054316118164,50,17,ব্যাংক ঋণ,over_fetch,0.0,0.0,0,100,-1.0,5.231400020420551,5.681353207910433
correlated,0.050002054316118164,50,17,ব্যাংক ঋণ,iterative,0.4,0.4,4,1280,-1.0,53.801723988726735,57.48843720066361
correlated,0.050002054316118164,50,18,অর্থনৈতিক প্রবৃদ্ধি,pre_filter,1.0,1.0,10,10,-1.0,332.3248670203611,333.8780797785148
correlated,0.050002054316118164,50,18,অর্থনৈতিক প্রবৃদ্ধি,post_filter,0.0,0.0,0,10,-1.0,5.046278994996101,5.304682487621903
correlated,0.050002054316118164,50,18,অর্থনৈতিক প্রবৃদ্ধি,over_fetch,0.0,0.0,0,100,-1.0,5.108176963403821,5.30154830776155
correlated,0.050002054316118164,50,18,অর্থনৈতিক প্রবৃদ্ধি,iterative,0.0,0.0,0,1280,-1.0,69.97220800258219,70.89853476500139
correlated,0.050002054316118164,50,19,বিনিয়োগ বাজার,pre_filter,1.0,1.0,10,10,-1.0,325.9659580071457,344.55875738640316
correlated,0.050002054316118164,50,19,বিনিয়োগ বাজার,post_filter,0.0,0.0,0,10,-1.0,5.24055800633505,5.6318815622944385
correlated,0.050002054316118164,50,19,বিনিয়োগ বাজার,over_fetch,0.0,0.0,0,100,-1.0,5.466727016028017,5.5973484995774925
correlated,0.050002054316118164,50,19,বিনিয়োগ বাজার,iterative,0.2,0.2,2,1280,-1.0,52.835592010524124,55.62657303526066
correlated,0.010004519495459961,10,0,বিশ্ববিদ্যালয় ভর্তি,pre_filter,1.0,1.0,10,10,-1.0,42.40375995868817,45.47807723283768
correlated,0.010004519495459961,10,0,বিশ্ববিদ্যালয় ভর্তি,post_filter,0.0,0.0,0,10,-1.0,4.405695013701916,4.699165193596855
correlated,0.010004519495459961,10,0,বিশ্ববিদ্যালয় ভর্তি,over_fetch,0.0,0.0,0,100,-1.0,5.069293023552746,5.218751524807885
correlated,0.010004519495459961,10,0,বিশ্ববিদ্যালয় ভর্তি,iterative,0.0,0.0,0,1280,-1.0,52.741924999281764,53.27863104175776
correlated,0.010004519495459961,10,1,শিক্ষা নীতি পরিবর্তন,pre_filter,1.0,1.0,10,10,-1.0,58.9501770446077,61.52589329867624
correlated,0.010004519495459961,10,1,শিক্ষা নীতি পরিবর্তন,post_filter,0.0,0.0,0,10,-1.0,4.922603955492377,4.997934005223215
correlated,0.010004519495459961,10,1,শিক্ষা নীতি পরিবর্তন,over_fetch,0.0,0.0,0,100,-1.0,5.10373804718256,5.212701007258147
correlated,0.010004519495459961,10,1,শিক্ষা নীতি পরিবর্তন,iterative,0.0,0.0,0,1280,-1.0,63.96207102807239,64.37593776499853
correlated,0.010004519495459961,10,2,স্কুল শিক্ষার্থী,pre_filter,1.0,1.0,10,10,-1.0,47.609440982341766,57.57577997283079
correlated,0.010004519495459961,10,2,স্কুল শিক্ষার্থী,post_filter,0.0,0.0,0,10,-1.0,4.723437014035881,5.206654203357175
correlated,0.010004519495459961,10,2,স্কুল শিক্ষার্থী,over_fetch,0.0,0.0,0,100,-1.0,5.707223026547581,5.825003329664469
correlated,0.010004519495459961,10,2,স্কুল শিক্ষার্থী,iterative,0.0,0.0,0,1280,-1.0,57.00004898244515,57.42046240484342
correlated,0.010004519495459961,10,3,পরীক্ষার ফলাফল,pre_filter,1.0,1.0,10,10,-1.0,50.52052199607715,62.477393727749586
correlated,0.010004519495459961,10,3,পরীক্ষার ফলাফল,post_filter,0.0,0.0,0,10,-1.0,4.638105048798025,4.892414400819689
correlated,0.010004519495459961,10,3,পরীক্ষার ফলাফল,over_fetch,0.0,0.0,0,100,-1.0,5.130879988428205,5.6384250754490495
correlated,0.010004519495459961,10,3,পরীক্ষার ফলাফল,iterative,0.0,0.0,0,1280,-1.0,57.10981698939577,57.75875928229652
correlated,0.010004519495459961,10,4,নির্বাচন কমিশন,pre_filter,1.0,1.0,10,10,-1.0,54.81241102097556,62.54870391567238
correlated,0.010004519495459961,10,4,নির্বাচন কমিশন,post_filter,0.0,0.0,0,10,-1.0,4.711014044005424,5.191264825407416
correlated,0.010004519495459961,10,4,নির্বাচন কমিশন,over_fetch,0.0,0.0,0,100,-1.0,5.57730597211048,5.70011007366702
correlated,0.010004519495459961,10,4,নির্বাচন কমিশন,iterative,0.0,0.0,0,1280,-1.0,56.996801984496415,57.17815472744405
correlated,0.010004519495459961,10,5,রাজনৈতিক দল,pre_filter,1.0,1.0,10,10,-1.0,51.75131600117311,62.54081566585228
correlated,0.010004519495459961,10,5,রাজনৈতিক দল,post_filter,0.0,0.0,0,10,-1.0,4.883048997726291,5.04082171828486
correlated,0.010004519495459961,10,5,রাজনৈতিক দল,over_fetch,0.0,0.0,0,100,-1.0,5.066817975603044,5.380278994562104
correlated,0.010004519495459961,10,5,রাজনৈতিক দল,iterative,0.0,0.0,0,1280,-1.0,52.02291102614254,65.34723462536931
correlated,0.010004519495459961,10,6,সংসদ নির্বাচন,pre_filter,1.0,1.0,10,10,-1.0,58.692768041510135,62.33782288036309
correlated,0.010004519495459961,10,6,সংসদ নির্বাচন,post_filter,0.0,0.0,0,10,-1.0,5.692885024473071,5.934210127452388
correlated,0.010004519495459961,10,6,সংসদ নির্বাচন,over_fetch,0.0,0.0,0,100,-1.0,6.476881972048432,6.806195632088929
correlated,0.010004519495459961,10,6,সংসদ নির্বাচন,iterative,0.0,0.0,0,1280,-1.0,62.72284098668024,63.611720548942685
correlated,0.010004519495459961,10,7,মন্ত্রিসভার সিদ্ধান্ত,pre_filter,1.0,1.0,10,10,-1.0,47.54444898571819,59.60383516503498
correlated,0.010004519495459961,10,7,মন্ত্রিসভার সিদ্ধান্ত,post_filter,0.0,0.0,0,10,-1.0,4.681105958297849,4.934928478905931
correlated,0.010004519495459961,10,7,মন্ত্রিসভার সিদ্ধান্ত,over_fetch,0.0,0.0,0,100,-1.0,5.237912992015481,5.652780632954091
correlated,0.010004519495459961,10,7,মন্ত্রিসভার সিদ্ধান্ত,iterative,0.0,0.0,0,1280,-1.0,59.40231500426307,59.43273769808002
correlated,0.010004519495459961,10,8,কৃত্রিম বুদ্ধিমত্তা,pre_filter,1.0,1.0,10,10,-1.0,45.49970099469647,56.558748887619004
correlated,0.010004519495459961,10,8,কৃত্রিম বুদ্ধিমত্তা,post_filter,0.0,0.0,0,10,-1.0,5.008898035157472,5.019944597734138
correlated,0.010004519495459961,10,8,কৃত্রিম বুদ্ধিমত্তা,over_fetch,0.0,0.0,0,100,-1.0,5.115611013025045,5.431019619572908
correlated,0.010004519495459961,10,8,কৃত্রিম বুদ্ধিমত্তা,iterative,0.0,0.0,0,1280,-1.0,61.059777974151075,61.074276990257204
correlated,0.010004519495459961,10,9,তথ্য প্রযুক্তি,pre_filter,1.0,1.0,10,10,-1.0,43.081646028440446,48.76220209989697
correlated,0.010004519495459961,10,9,তথ্য প্রযুক্তি,post_filter,0.0,0.0,0,10,-1.0,4.625130968634039,4.765247524483129
correlated,0.010004519495459961,10,9,তথ্য প্রযুক্তি,over_fetch,0.0,0.0,0,100,-1.0,5.026410974096507,5.3177446068730205
correlated,0.010004519495459961,10,9,তথ্য প্রযুক্তি,iterative,0.0,0.0,0,1280,-1.0,64.50005201622844,69.80275477399118
correlated,0.010004519495459961,10,10,মোবাইল ইন্টারনেট,pre_filter,1.0,1.0,10,10,-1.0,40.29994999291375,47.610148682724684
correlated,0.010004519495459961,10,10,মোবাইল ইন্টারনেট,post_filter,0.0,0.0,0,10,-1.0,4.696095013059676,4.959241457981989
correlated,0.010004519495459961,10,10,মোবাইল ইন্টারনেট,over_fetch,0.0,0.0,0,100,-1.0,5.441098008304834,5.759978818241507
correlated,0.010004519495459961,10,10,মোবাইল ইন্টারনেট,iterative,0.0,0.0,0,1280,-1.0,58.759366045705974,59.102654800517485
correlated,0.010004519495459961,10,11,সাইবার নিরাপত্তা,pre_filter,1.0,1.0,10,10,-1.0,60.07581198355183,61.49269549641758
correlated,0.010004519495459961,10,11,সাইবার নিরাপত্তা,post_filter,0.0,0.0,0,10,-1.0,4.499030997976661,4.8023849609307945
correlated,0.010004519495459961,10,11,সাইবার নিরাপত্তা,over_fetch,0.0,0.0,0,100,-1.0,5.021922988817096,5.267864215420559
correlated,0.010004519495459961,10,11,সাইবার নিরাপত্তা,iterative,0.0,0.0,0,1280,-1.0,68.6926320195198,70.14348329976201
correlated,0.010004519495459961,10,12,বাংলাদেশ ক্রিকেট দল,pre_filter,1.0,1.0,10,10,-1.0,30.190931051038206,30.285205092513934
correlated,0.010004519495459961,10,12,বাংলাদেশ ক্রিকেট দল,post_filter,0.0,0.0,0,10,-1.0,5.610268970485777,5.939663620665669
correlated,0.010004519495459961,10,12,বাংলাদেশ ক্রিকেট দল,over_fetch,0.0,0.0,0,100,-1.0,6.060893007088453,6.517618719954044
correlated,0.010004519495459961,10,12,বাংলাদেশ ক্রিকেট দল,iterative,1.0,1.0,10,640,-1.0,48.22997801238671,52.32295657042414
correlated,0.010004519495459961,10,13,ফুটবল ম্যাচ,pre_filter,1.0,1.0,10,10,-1.0,29.269032005686313,29.432999371783808
correlated,0.010004519495459961,10,13,ফুটবল ম্যাচ,post_filter,0.0,0.0,0,10,-1.0,4.524520016275346,4.87115498399362
correlated,0.010004519495459961,10,13,ফুটবল ম্যাচ,over_fetch,0.0,0.0,0,100,-1.0,4.937973979394883,5.151201057014987
correlated,0.010004519495459961,10,13,ফুটবল ম্যাচ,iterative,0.9,1.0,10,1280,-1.0,60.280800971668214,61.23398020863533
correlated,0.010004519495459961,10,14,বিশ্বকাপ ক্রিকেট,pre_filter,1.0,1.0,10,10,0.3331324971243907,23.425051011145115,23.44875702401623
correlated,0.010004519495459961,10,14,বিশ্বকাপ ক্রিকেট,post_filter,0.0,0.0,0,10,0.3331324971243907,4.57664905115962,4.75517840241082
correlated,0.010004519495459961,10,14,বিশ্বকাপ ক্রিকেট,over_fetch,0.2,0.2,2,100,0.3331324971243907,4.907716007437557,5.732708179857582
correlated,0.010004519495459961,10,14,বিশ্বকাপ ক্রিকেট,iterative,1.0,1.0,10,640,0.3331324971243907,51.04945501079783,53.14235101104714
correlated,0.010004519495459961,10,15,খেলোয়াড় নির্বাচন,pre_filter,1.0,1.0,10,10,-1.0,40.88431998388842,43.47476931870915
correlated,0.010004519495459961,10,15,খেলোয়াড় নির্বাচন,post_filter,0.0,0.0,0,10,-1.0,4.72531100967899,4.799539415398613
correlated,0.010004519495459961,10,15,খেলোয়াড় নির্বাচন,over_fetch,0.0,0.0,0,100,-1.0,5.3785600466653705,5.5522284703329206
correlated,0.010004519495459961,10,15,খেলোয়াড় নির্বাচন,iterative,0.0,0.0,0,1280,-1.0,54.386564006563276,54.42876322194934
correlated,0.010004519495459961,10,16,শেয়ার বাজার,pre_filter,1.0,1.0,10,10,-1.0,30.970480001997203,33.20605301996693
correlated,0.010004519495459961,10,16,শেয়ার বাজার,post_filter,0.0,0.0,0,10,-1.0,4.266139003448188,4.386942397104576
correlated,0.010004519495459961,10,16,শেয়ার বাজার,over_fetch,0.0,0.0,0,100,-1.0,4.534489009529352,4.787508700974286
correlated,0.010004519495459961,10,16,শেয়ার বাজার,iterative,1.0,1.0,10,1280,-1.0,59.10236499039456,62.298125511733815
correlated,0.010004519495459961,10,17,ব্যাংক ঋণ,pre_filter,1.0,1.0,10,10,-1.0,37.49319800408557,40.82534990157001
correlated,0.010004519495459961,10,17,ব্যাংক ঋণ,post_filter,0.0,0.0,0,10,-1.0,4.040361964143813,4.208521591499448
correlated,0.010004519495459961,10,17,ব্যাংক ঋণ,over_fetch,0.0,0.0,0,100,-1.0,4.698520002420992,4.882432316662744
correlated,0.010004519495459961,10,17,ব্যাংক ঋণ,iterative,0.0,0.0,0,1280,-1.0,51.4825260033831,65.36250241333619
correlated,0.010004519495459961,10,18,অর্থনৈতিক প্রবৃদ্ধি,pre_filter,1.0,1.0,10,10,-1.0,54.64475299231708,57.95062851393595
correlated,0.010004519495459961,10,18,অর্থনৈতিক প্রবৃদ্ধি,post_filter,0.0,0.0,0,10,-1.0,5.699376983102411,5.742397886933759
correlated,0.010004519495459961,10,18,অর্থনৈতিক প্রবৃদ্ধি,over_fetch,0.0,0.0,0,100,-1.0,4.64243401074782,5.374756804667413
correlated,0.010004519495459961,10,18,অর্থনৈতিক প্রবৃদ্ধি,iterative,0.0,0.0,0,1280,-1.0,52.97991499537602,53.275667619891465
correlated,0.010004519495459961,10,19,বিনিয়োগ বাজার,pre_filter,1.0,1.0,10,10,-1.0,42.7877790061757,45.220717502525076
correlated,0.010004519495459961,10,19,বিনিয়োগ বাজার,post_filter,0.0,0.0,0,10,-1.0,4.225704004056752,4.526874638395384
correlated,0.010004519495459961,10,19,বিনিয়োগ বাজার,over_fetch,0.0,0.0,0,100,-1.0,4.557612992357463,4.935961309820414
correlated,0.010004519495459961,10,19,বিনিয়োগ বাজার,iterative,0.0,0.0,0,1280,-1.0,48.631248995661736,48.85223137680441
correlated,0.005012531328320802,5,0,বিশ্ববিদ্যালয় ভর্তি,pre_filter,1.0,1.0,10,10,-1.0,41.933898988645524,42.3273240972776
correlated,0.005012531328320802,5,0,বিশ্ববিদ্যালয় ভর্তি,post_filter,0.0,0.0,0,10,-1.0,4.483713011723012,4.51798677095212
correlated,0.005012531328320802,5,0,বিশ্ববিদ্যালয় ভর্তি,over_fetch,0.0,0.0,0,100,-1.0,4.819208988919854,5.1257534709293395
correlated,0.005012531328320802,5,0,বিশ্ববিদ্যালয় ভর্তি,iterative,0.0,0.0,0,1280,-1.0,48.88900800142437,53.00312309991568
correlated,0.005012531328320802,5,1,শিক্ষা নীতি পরিবর্তন,pre_filter,1.0,1.0,10,10,-1.0,56.573159992694855,56.73510690103285
correlated,0.005012531328320802,5,1,শিক্ষা নীতি পরিবর্তন,post_filter,0.0,0.0,0,10,-1.0,4.266390984412283,4.365794226760045
correlated,0.005012531328320802,5,1,শিক্ষা নীতি পরিবর্তন,over_fetch,0.0,0.0,0,100,-1.0,4.8744240193627775,5.11674897861667
correlated,0.005012531328320802,5,1,শিক্ষা নীতি পরিবর্তন,iterative,0.0,0.0,0,1280,-1.0,50.422555999830365,51.034681987948716
correlated,0.005012531328320802,5,2,স্কুল শিক্ষার্থী,pre_filter,1.0,1.0,10,10,-1.0,46.72874201787636,49.067398300394416
correlated,0.005012531328320802,5,2,স্কুল শিক্ষার্থী,post_filter,0.0,0.0,0,10,-1.0,4.133648006245494,4.604070796631277
correlated,0.005012531328320802,5,2,স্কুল শিক্ষার্থী,over_fetch,0.0,0.0,0,100,-1.0,4.390446003526449,4.559787322068587
correlated,0.005012531328320802,5,2,স্কুল শিক্ষার্থী,iterative,0.0,0.0,0,1280,-1.0,51.97807599324733,52.57864150335081
correlated,0.005012531328320802,5,3,পরীক্ষার ফলাফল,pre_filter,1.0,1.0,10,10,-1.0,52.71040502702817,61.92394171957858
correlated,0.005012531328320802,5,3,পরীক্ষার ফলাফল,post_filter,0.0,0.0,0,10,-1.0,4.131253983359784,4.7491687757428735
correlated,0.005012531328320802,5,3,পরীক্ষার ফলাফল,over_fetch,0.0,0.0,0,100,-1.0,4.462913027964532,4.76246087346226
correlated,0.005012531328320802,5,3,পরীক্ষার ফলাফল,iterative,0.0,0.0,0,1280,-1.0,52.71187797188759,52.77716126292944
correlated,0.005012531328320802,5,4,নির্বাচন কমিশন,pre_filter,1.0,1.0,10,10,-1.0,55.44916802318767,62.38927682279609
correlated,0.005012531328320802,5,4,নির্বাচন কমিশন,post_filter,0.0,0.0,0,10,-1.0,4.376287979539484,4.581283661536872
correlated,0.005012531328320802,5,4,নির্বাচন কমিশন,over_fetch,0.0,0.0,0,100,-1.0,4.343556996900588,4.488813388161361
correlated,0.005012531328320802,5,4,নির্বাচন কমিশন,iterative,0.0,0.0,0,1280,-1.0,55.701325996778905,61.38121518306434
correlated,0.005012531328320802,5,5,রাজনৈতিক দল,pre_filter,1.0,1.0,10,10,-1.0,53.22783498559147,53.29429184785113
correlated,0.005012531328320802,5,5,রাজনৈতিক দল,post_filter,0.0,0.0,0,10,-1.0,4.159137024544179,4.3203351146075875
correlated,0.005012531328320802,5,5,রাজনৈতিক দল,over_fetch,0.0,0.0,0,100,-1.0,4.430642002262175,4.603977507213131
correlated,0.005012531328320802,5,5,রাজনৈতিক দল,iterative,0.0,0.0,0,1280,-1.0,47.419321024790406,48.13362036948092
correlated,0.005012531328320802,5,6,সংসদ নির্বাচন,pre_filter,1.0,1.0,10,10,-1.0,51.67476099450141,53.20498963119462
correlated,0.005012531328320802,5,6,সংসদ নির্বাচন,post_filter,0.0,0.0,0,10,-1.0,4.3079189490526915,4.807700717356056
correlated,0.005012531328320802,5,6,সংসদ নির্বাচন,over_fetch,0.0,0.0,0,100,-1.0,4.836581996642053,5.143154400866479
correlated,0.005012531328320802,5,6,সংসদ নির্বাচন,iterative,0.0,0.0,0,1280,-1.0,51.13316304050386,51.74407218582928
correlated,0.005012531328320802,5,7,মন্ত্রিসভার সিদ্ধান্ত,pre_filter,1.0,1.0,10,10,-1.0,46.78348498418927,51.45084362011403
correlated,0.005012531328320802,5,7,মন্ত্রিসভার সিদ্ধান্ত,post_filter,0.0,0.0,0,10,-1.0,4.448566003702581,4.49370548594743
correlated,0.005012531328320802,5,7,মন্ত্রিসভার সিদ্ধান্ত,over_fetch,0.0,0.0,0,100,-1.0,4.5336170005612075,4.686690826201811
correlated,0.005012531328320802,5,7,মন্ত্রিসভার সিদ্ধান্ত,iterative,0.0,0.0,0,1280,-1.0,61.30562396720052,62.96243401011452
correlated,0.005012531328320802,5,8,কৃত্রিম বুদ্ধিমত্তা,pre_filter,1.0,1.0,10,10,-1.0,48.727902001701295,49.113716708961874
correlated,0.005012531328320802,5,8,কৃত্রিম বুদ্ধিমত্তা,post_filter,0.0,0.0,0,10,-1.0,4.018140025436878,4.22558641876094
correlated,0.005012531328320802,5,8,কৃত্রিম বুদ্ধিমত্তা,over_fetch,0.0,0.0,0,100,-1.0,4.515392007306218,4.74960349383764
correlated,0.005012531328320802,5,8,কৃত্রিম বুদ্ধিমত্তা,iterative,0.0,0.0,0,1280,-1.0,55.10436400072649,57.209892419632524
correlated,0.005012531328320802,5,9,তথ্য প্রযুক্তি,pre_filter,1.0,1.0,10,10,-1.0,41.787321970332414,42.07761792349629
correlated,0.005012531328320802,5,9,তথ্য প্রযুক্তি,post_filter,0.0,0.0,0,10,-1.0,4.250029975082725,4.745590721722692
correlated,0.005012531328320802,5,9,তথ্য প্রযুক্তি,over_fetch,0.0,0.0,0,100,-1.0,4.8294379957951605,4.916542681166902
correlated,0.005012531328320802,5,9,তথ্য প্রযুক্তি,iterative,0.0,0.0,0,1280,-1.0,52.247827989049256,66.53693625121377
correlated,0.005012531328320802,5,10,মোবাইল ইন্টারনেট,pre_filter,1.0,1.0,10,10,-1.0,39.82377698412165,40.104326826985925
correlated,0.005012531328320802,5,10,মোবাইল ইন্টারনেট,post_filter,0.0,0.0,0,10,-1.0,4.412388021592051,4.622530820779502
correlated,0.005012531328320802,5,10,মোবাইল ইন্টারনেট,over_fetch,0.0,0.0,0,100,-1.0,4.5818479848094285,4.890539858024567
